ID,PRODUCT,TEXT,LABEL
155359,Credit card or prepaid card,"I went to XXXX XXXX XX/XX/2018. It was my first time there. I should have read there reviews before going there. I needed ( one ) crown on my last back left upper tooth. After waiting to go into the room, aI got several ex-rays ( at least 20 ) it was  uncomfortable and hurt when the assistant did one of them, but didnt want to say anything. After three hours the Dentist XXXX XXXX was not there and still waiting. So while waiting I overheard an upset customer arguing with the Front Desk Manager for 20 minutes at least. I asked the assistant what was going on and she told me it wasnt the Dr. it was the Front Desk Manager. I asked the assistant when the Dr. was going to be coming in, she said she has to drive a ways to get there. So finally when she came she said besides the back last upper top left tooth that needs a crown ( which I know I needed one from what my regular Dentist said, XXXX XXXX ) she said I needed another one that is eventually going to crack. So she started to do my temporaries and it was very painful, I felt the shots and when she worked on the last back tooth, she said she couldnt give me a shot there. I was there 4 hours and left. 
My mouth hurt four days after that day, and my last upper temporary came out and I had only been eating soft foods, because I never been to XXXX XXXX, I wanted to be careful, and it did feel like excess stuff was on my teeth where she worked on and didnt feel the same as when I had other crowns done before from my regular Dentist, XXXX XXXX. 

XX/XX/2018 I went to my regular Dentist, XXXX because I didnt want to go back to XXXX after what I been through. My regular Dentist re-did my temporary and said XXXX didnt even fit it properly to my tooth, ( which leads me to believe the crowns they did would not fit properly either if the temporaries were not done properly ) so I would eventually have to get it done elsewhere which is my regular Dentist. And I told him I didnt want to go back to XXXX after what happened. 

XX/XX/2018 I emailed XXXX to cancel my appointment for the XX/XX/XXXX. 

I went XX/XX/2018 to my regular Dentist XXXX XXXX to do the empressions for my crowns and give me two temporaries. I didnt feel a thing and wasnt there 4 hours like XXXX, and no pain from when I went to the time I left. I was there an hour and a half only because XXXX basically grounded my teeth down and didnt even look like a tooth. My Regular Dentist XXXX XXXX was not happy or satisfied by their work and he had to fix what they did. I left my regular Dentist XXXX satisfied and my teeth felt normal, unlike when I went to XXXX. 

* I received a letter that XXXX sent Care Credit ( and none of it was true ), I went in for only one crown, not two as they wrote. 
And I didnt show up for my crowns is not true I emailed XXXX to cancel my appointment and took a snap shot on my phone. 
And I did call XXXX XX/XX/2018 and talked to the office about the reasons I wasnt going back as stated in this statement, which in the letter they sent to Credit Care they said I I went to XXXX XXXX XX/XX/2018. It was my first time there. 

XXXX XXXX lied about the information they sent to care credit!!!!",4
155360,Credit card or prepaid card,"Overview : The Wells Fargo Signature Visa Card advertises that points are worth {$1.00} per 100 points when redeemed for cash and {$1.00} per 100 points when redeemed for airline tickets. Last year I redeemed points without any issues. This year I redeemed points that were redeemed and charged per the above conversion rate of {$1.00} per 100 points for airline tickets. However, per the following details, Wells Fargo actually obtained super discounted group block rate tickets with major restrictions beyond standard airline tickets, the most extreme being the inability to select or confirm seats until check-in. 

My initial written complaint to Wells Fargo was rejected, based upon their interpretation of terminology contained in one of their many on-line Terms and Conditions. 

I then filed a complaint with the XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX. After this complaint was filed, I was called by representatives of Wells Fargo who indicated that some type of "" error '' had occurred. My flight ( leaving for XXXX XX/XX/18 XXXX was already overbooked so they could not fix the "" error '' by reserving any seats on my flight, which seems to indicate that the type of tickets Wells Fargo reserved were somewhere between standard tickets and standby tickets. They said that I would probably have seating somewhere on the airplane due to the early date of my reservation, but that even if seats were available at check-in the odds of having 2 seats together were minimal. 

Wells Fargo finally replaced my XXXX reservation with one on XXXX XXXX on the same dates but not at as convenient a time. This time with reserved seats but not the airline I originally chose. 

Several issues remain : 1 ) I consider Wells Fargo 's action as to me personally as more of a Mitigation of Damages than a Full Resolution of my issue. 

2 ) The most important issue is that Wells Fargo initially defended their actions as consistent with their standard business business practices, but then only contended there was an "" error '' after I filed a formal Complaint w/ XXXX XXXX XXXX ( I am not sure what the current status of that Complaint is, but they also suggested I share the same information with the CFPB ). My strong suspicion is that Wells Fargo is also using the same process for thousands of their other customers and will continue doing so until the issue becomes public and you require Wells Fargo to stop this procedure. 

3 ) Airlines may be also be knowingly or unknowingly complicit in this process by delivering E-tickets to customers showing the full price of their standard retail tickets. This might have the legitimate purpose of keeping discounts and/or rebates secret from full price customers. It might also be a process similar to when auto manufacturers provide "" list price '' documentation to dealers to assist sales negotiations - but everyone knows how this works. For Wells Fargo to advertise a credit card based on a specific rewards value process, redeem points based on the full retail cost of standard airline tickets - but then actually deliver discount tickets one step above standby tickets is dishonest and probably fraudulent. 

These are the details : I located a XXXX XXXX ( XXXX ) flight from XXXX to XXXX, XXXX for XX/XX/2018, returning from XXXX to XXXX on XX/XX/2018. Instead of purchasing two round-trip tickets, total price {$1600.00}, I asked Wells Fargo 's Go Far Rewards to get the tickets for me based on redeeming some of my credit card points. 

The reservation was done at some point, and my account was charged XXXX points based on an advertised conversion rate of 100 points per {$1.00} of tickets ' price. For some time I was unable to get verification from XXXX that reservations were actually made, so I called Wells Fargo for assistance. After several revised confirmation letters from Go Far Rewards, Wells Fargo finally claimed in writing and during a phone call from their executive offices that my reservations were appropriately made pursuant to what was allowed per their standard Terms and Conditions. 

It appears that Wells Fargo has been using a travel agency called XXXX XXXX to outsource airline ticket purchases. It turns out that XXXX XXXX did not make reservations for and purchase the XXXX XXXX tickets I requested, but instead purchased super-discounted agency tickets from XXXX with special restrictions. This information was confirmed by friends in XXXX who contacted XXXX directly and confirmed that the tickets that had been reserved for me were not standard XXXX tickets but instead special discount tickets. XXXX would not verify the exact amount of the discount but only said this class of ticket was considerably discounted from their standard ticket 's retail price. 

The area of most concern is that with the tickets purchased by XXXX XXXX, seat reservations cant be made until flight check-in, contrary to standard XXXX tickets where seats can be reserved and even upgraded immediately. This means that its possible there may not be any available seats by check-in, and even if seats are still available, there's no way to confirm people can sit together. I had enough concerns having 2 seats in separate areas of an airplane for an almost 12 hour international flight. Imagine the same issues for a family of 5? 

It appears these super-discounted tickets are meant for corporate travel management companies and group tours handled by travel agencies where the travel management company or travel agency coordinates seating and obtains discounts to lower overall airline costs, what their clients are concerned with. This doesn't work for individuals making travel plans assuming they are actually getting standard airline tickets. 

Last year when I redeemed points for 4 airline tickets from XXXX XXXX to XXXX XXXX XXXX my points were redeemed for standard tickets. I was able to immediately reserve airline seats to ensure we all sat together. One strange did happen however. Because of a slight change in airline departure time, I was given written notification of the change, but for some reason notification re : 2 tickets came from Wells Fargo and notification for 2 of the tickets came from XXXX XXXX. Im assuming they were undergoing some issues with a transition. 

What seems to have happened over the past year is that at least a portion of the work of Wells Fargo 's Go Far Rewards Fulfillment Department has been outsourced to XXXX XXXX. My understanding if that XXXX XXXX primarily provides Corporate Travel Management Services to Wells Fargo to manage and reduce costs for internal Wells Fargo business travel. They may also  operate in some situations as a regular Travel Agency. Im not sure what type of financial arrangement Wells Fargo has with XXXX XXXX, but its clear that Wells Fargo does not generally make their existence public, except for notification within their on-line Terms and Conditions. All written documentation now comes on Wells Fargo letterhead, and when you call Wells Fargo about a Go Far Rewards travel issue, you will probably eventually be transferred to a XXXX XXXX employee without any notification as to who they are. When XXXX XXXX supervisors have called me they identify themselves as calling from Wells Fargo 's XXXX XXXX. I'm not sure if this general lack of transparency as to the existence of XXXX XXXX is relevant, but it might be something to note. 

Wells Fargo seems to possibly be defrauding at least a portion of their Signature Visa Card customers. It is possible that my situation is an isolated incident and individual "" error. '' However, based on the details of my complaint and Wells Fargo 's recent track record, it seems probable there are many other cases involving other Wells Fargo customers. 

I would greatly appreciate your assistance.",4
155362,Credit card or prepaid card,"Due to unfortunate circumstances, I missed a payment on my Capital One credit card ( didnt pay in full ; I pay half out of each paycheck ). I made up for it, and paid more than what I owed. However, I was informed that even though I was paid up, I get charged 2 months of interest because of a rule break that doesnt give me a grace period anymore. At no point on my bill does it say this. I get paying the first missed payment interest. But late payments are charged XXXX. I have been charged over 60 dollars in interest between the 2 months. Im not a bad customer that is constantly late. I pay on time. I called to have the second charge removed since on no where on my agreement does it say they can continually charge me interest on my purchases until the 3rd month if I didnt pay my balance in full. It says only on the missed balance, which I paid off. I contacted them to see if they could forgive the unnecessary interest charge on a balance I paid in full, and they said there was nothing they can do about it. I asked for a supervisor, and she said the same thing.",4
262908,Debt collection,"I received a call from a person claiming to be from XXXX XXXX. This person confirmed they were calling about debt, but refused to identify the debt. I have a right to know what they are calling about. The person hung up when I called back, she kept hanging up on me. She was told to never call again.",1
262919,Debt collection,XXXX XXXX has been constantly calling me even after i told them last year to stop calling me. I have also disputed the alleged debts via certified mail and with the credit bureaus. The company did not provide any account information. All they provided was a computer printout stating that The account has been Sold to XXXX XXXX XXXX They did not provide any contract or any account statements as they are Ordered and Required to do Pursuant to the CFPB Consent Order from XX/XX/2015. Midland continues to collect on debts that they can not provide proof of and harass consumers when told i was busy at work and not to call. This is my final attempt to resolve this issue before getting a consumer protection attorney involved.,1
262929,Debt collection,"These people are liars.  I have NEVER been late on a payment to XXXX it was an automatic debit that came out of my account monthly.  They tried to debit my account for the payment, I stopped payment because I did not know who they were.  They then call me in XX/XX/XXXX telling me that I owed this debt and I told them I had no clue who they were and that I did not owe them anything. He stated that they had bought my account and I told them I moved and gave them my new mailing address and email.  I told them to email me and I would be more than happy to make payment once the debt had been proven.  No email and then they began to bullet call me, I have all of the phone bills to prove it.  One day out of the blue I get a bill and I mail the payment after bill was received.  They even told me that they would remove the $XXXX fee because of all this once I sent in from my bank the stop payment.  All lies and now I receive a temporary bill what is that for temporary?  These people are crooks and I will not go away and I because they are practicing fraudulent and collection billing practices.  This payment was never late with XXXX and all of a sudden these crooks take over and my account is delinquent.",1
262930,Debt collection,On XX/XX/XXXX My wife and I entered into a Debt Relief program with XXXX XXXX XXXX ( XXXX -XX/XX/XXXXXXXX  XXXX XXXX ). We had six credit card that we could no longer pay. XXXXXXXX XXXX XXXX ( XXXX XXXX - Agent for XXXX XXXX ) was one of the debts. They eventually sold the debt to XXXX XXXX XXXX XXXX for pennies on the dollar. All the while I had XXXX negotiate all six accounts. 5 of the debts were negotiated and settled at a fraction of the debt. For whatever reason Portfolio Recovery didn't want to settle the account for less than 80 % +. Original debt was somewhere around XXXX but Portfolio Recovery has it at XXXX. I had a relative that was trying to help us get out of debt and offered a 1 time amount of XXXX to settle the account but was turned down. I asked repeatedly from XX/XX/XXXX thru XX/XX/XXXX thru XXXX to reach a settlement with those funds but they wouldn't accept. Finally I withdrew from XXXX. Portfolio Recovery took up the collection battle starting in late XXXX of this year. Since my wife doesn't work and my income has been very little the last few years ( XXXX  XXXX XXXX XXXX ) we do not have the money to pay this debt. We tried but they wouldn't negotiate in good faith.,1
262935,Debt collection,"Transworld keeps calling our home number looking for someone who does not live there and has never been associated with anyone in my family. We have asked numerous times to be placed on their do not call list. They say it takes 24 hours to have you removed yet its been 5 days since the last request and they still call every day. I've ask to talk to managers and I get the same story, it takes 24 hours yet they keep calling more than 24 hours later.",1
262948,Debt collection,Amsher Collection Servicrs Inc. placed a debt on my credit without sending me any prior notification of my right to dispute this debt as required by law. I have no knowledge of this account and this debt is not owed. I don't have a contract with XXXX or Amsher Collection Services Inc. I disputed this debt with XXXX  and it was removed then place on my XXXX and XXXX credit report again without my knowledge.,1
262953,Debt collection,"Hunter Warfield became a part of my life in XX/XX/XXXX. Hunter Warfield reports that they are the collection agency for an apartment that I had in XX/XX/XXXX. I moved out of the apartments they are collecting a debt for on XX/XX/XXXX however after checking credit due to receiving numerous of calls from Hunter Warfield they have been reporting on my credit report since XX/XX/XXXX ( I was still staying in the apartment at this time ). The company as stated above calls soooo many times a day that it is becoming harassment. They will contact my cell phone and turn around and call my house phone and repeat. When I first became aware of hunter warfield being on my credit I request that they provide validation due to the timeframe being off. The company sent me a letter typed on letterhead but it was not validation to the debt and the amount was not accurate. When speaking to a representative they are VERY unprofessional and demand funds on each call. On many occasions when receiving voicemails from this company, they leave you DOB, as well as your SS #, which I'm sure is a violating of some sort. I have reached out to my old apartment complex to possibly confirm Hunter Warfield being a collector for there agency but this is still not being verify. At this time Hunter Warfield has not provide information im abide to in accordance with fdpca, which mean they have not properly validate the debt they using bully tactics to received. I have dispute this account on 2 occasion and they are stating they meet the FCRA requirements but they have NOT. I am requesting that this account be deleted from my account immediately. I have no contract with the company and this company as well as the suppose original creditor has no contract to confirm I am responsible for paying the incorrect amount they are requesting. Please ensure that this information is properly deleted from my acoount due to the company not being able to validate the information within the proper timeframe with the proper legal documentation. 

Thanks",1
262955,Debt collection,"I became aware when I checked my credit report that this debt collector under the name of XXXX XXXX, XXXX has reported incorrect information that I owe the amount {$1200.00}, I have sent a notice of state and federal validation of debt.",1
262976,Debt collection,This company First Credit Services XXXX XXXX XXXX is on my credit report. I dont know anything about this debt from this company. Where did this come from? Who are these people?? The amount they say I owe is {$800.00}. I am a victim of Identity theft. I recently froze my account with all three of the credit agencies. My social security and Identification was stole a year ago.,1
262987,Debt collection,"In XX/XX/XXXX, M & T Bank assumed the responsibility of a mortgage loan I had with XXXX. The effective date of the transfer was XX/XX/XXXX. In my 10-plus years as a homeowner, I have made on-time monthly mortgage payments. 

Although the due date is the XXXX of every month, I typically pay within the 15-day grace period for mortgage loans. Thus, no late fees are incurred. 

However, since the transfer, M & T Bank has made recurring calls asking when payment is going to be made ( XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX. ). The representative begins my asking to confirm personal information ( last four SSN ). This practice would seem suspicious. 

During the most recent exchange with an operator ( XX/XX/XXXX ), he asked when payment would be made. My reply : The same time frame as the previous month. Later, I wondered if the bank could see a record of my last payment. The representative said no since it was made online. Subsequently, he noted my response in my account. 

However, to my dismay, I received a phone call seven days later ( XX/XX/XXXX ).",1
262903,"Credit reporting, repair, or other",I seem to keep having a problem with Equifax with these Hard Inquiries that remain on my Credit Report that I have no clue why they are there because they where not done on my behalf. 1. XXXX XXXX  ( XX/XX/XXXX ) Not Mine 2. XXXX XXXX XXXX ( XX/XX/XXXX &XX/XX/XXXX ) These are not mine,0
262906,"Credit reporting, repair, or other","I would like to remove unthorized hard inquiry from Capital one. 
When I pull the credit report it still shows an hard inquiry..",0
262910,"Credit reporting, repair, or other","They spying on me, inventing information about me and selling it, they are watching me, stalking and peeking without permission and against the law of privacy protection, they spread lies and lies about me, they hurt me, my family, our future, my good name and my livelihood. 
No one gave them permission to use my name or my details",0
262911,"Credit reporting, repair, or other","RE : UNAUTHORIZED INQUIRIES Never did I give anyone consent to use my credit. Nor did I allow your company to allow anyone to use my identity to attempt to open any new accounts. I am frivolous and XXXX at how your company violated my rights as a consumer with in The FCRA sections 609, 610, 611. Your company also used my credit file to place inaccurate erroneous information which I am unaware of. I have been a victim of identity theft in the pass. It is your job as a credit bureau to protect our credit files which you purposely leak consumers files. I am distress and I am disputing these accounts as an internal dispute listed in the files sections as photos and an affidavit. I have filed a suit against your company for violating my rights several times because I am sick and tired of this. It has to stop. I am allowing a total of 2 business days for this investigation to take place and a renewed copy of my Credit report with the inaccurate and erroneous items you placed on my report removed permanently. I will be following up with in 24 hours to retrieve information of whom placed the erroneous accoutns on my credit file. I want to speak to a supervisor who is in charge of this shift because someone isnt doing their job and doing fraudulent things where I will have to file a police report after the court hearing that is upcoming. The unauthorized inquiries are in the attached files below.",0
262917,"Credit reporting, repair, or other","These accounts have not provided proof and either was removed or re-inserted without notifying me. 

XXXX XXXX was an account that was removed on XX/XX/2017 from XXXX  but both XXXX and XXXX have not removed the account, although the creditor failed to provide proof. 

XXXX XXXX has not provided any proof or account information but is reporting on my credit report. 

Enhanced Recovery was an account that was deleted XX/XX/2017 by XXXX XXXX account but re-inserted without notifying me or proof.",0
262924,"Credit reporting, repair, or other",I have attempted to obtain my credit report from Equifax on 4 different occassions and I have yet to receive my report. Everytime I try to access it online it will not allow me too. I have signed up for some 3rd party credit companies and based off of their site there are a lot of discrepancies that need to be fixed however I am in need of my most current up to date Equifax credit report.,0
262925,"Credit reporting, repair, or other","XX/XX/XXXX Letter Credit Bureau On XX/XX/XXXX. I mailed off certified letters to the following credit bureaus XXXX  Equifax, XXXX. I noticed that it has been past 120 days and nothing has been resolved at this point Im still looking at errors on my report that your company havent removed. The only address that is correct is XXXX XXXX XXXX XXXX FL XXXX. I am now sending my final letter of concern with the following errors and inaccurate information that your company continues to list on my credit file. I must warn you that youre breaking several laws in the Fair Credit reporting Act and it is a violation of my rights. I wont allow this to continue because its very hazardous to my life and my credit profile. I take my personal information very seriously and I know my rights and laws. In this situation my rights have been violated and I have record of the violations including the letters of my credit report of you falsely impersonating to be me over bearing fictious signatures without my consent and going over boundaries which require me to contact my lawyer and other law enforcements for this reason alone. Someone will be in contact with you very soon. You have caused major distress and I will be taking legal actions against your company, I have filed an FTC complaint, in the process of filing a lawsuit. This is an affidavit and an internal dispute. An internal dispute takes 3-5 days and I demand all the inaccurate information to be removed immediately following this investigation. I will call to check on the status of this dispute and write down the names and I will be recording the phone calls. If you intend to send me letters saying you have verified the account or information I will be forced to take legal action that instant. I have attached photos of the inaccurate information that is listed on my credit file by your company. You have 72 hours to remove the following inaccurate errors. We are set for a hearing in XXXX  FL for court located at XXXX XXXX XXXX XXXX XXXX FL XXXX at XXXX XXXX  onXX/XX/XXXX",0
262932,"Credit reporting, repair, or other","On XX/XX/XXXX an account that I had with my credit union was paid in full.

Prior to this the account had been closed and when I was made aware of an outstanding balance I paid it immediately.

I thought this matter was resolved until 2 years later I got an alert from my credit monitoring telling me that this account had been placed as a Charge off with a date of XX/XX/XXXX.

I have reached out to the credit union to help me resolve this issue but so far all they have done is provide me with a letter showing the account was paid in full but they have failed to correct my credit report.

I have also reached out to the credit bureaus in hopes of assistance but I always get the same answer after their investigation and that is that XXXX does not provide them with the proper documentation to remove this item, this is despite the fact that I have provided them with a letter from the credit union stating that the account was paid in full back inXX/XX/XXXX",0
262941,"Credit reporting, repair, or other",I explained that I did not authorize the hard credit inquriy on XX/XX/XXXX from one main finincial. They said it went to the XXXX location branch bc it was closeest to me and then ran my credit report again!!! I want this taken off immediately they did not help me whatsoever,0
262949,"Credit reporting, repair, or other",I requested my TransUnion Rental Screening Report and I received a letter stating that my birth date and social security number and copy of photo identification was needed before producing/providing said report. I submitted a generic form with my birth date and social security number and full name on it including a request/authorization in-print and any applicable addresses and I do not understand why I received the letter that I did. TransUnion REFUSED to give me my report when I know that they possess adequate information.,0
575809,Other financial service,"we signed up with Global Client Solutions to consolidate our debt with some creditors. They said they would handle all the negotiations and our creditors would be paid. We could never reach anyone on the phone, we were paying XXXX a month for 11 months, I sent them statements and letters from creditors, they said do not answer phone calls from creditors. one day a Sheriff showed up my door gave me a summons to appear for court, being sued by XXXX creditor, I then called a friend who was states attorney and he said it sounds like you 've been scammed, also XXXX was involved with this scam, so I was wondering if there is any recourse in recovering monies I sent to them and was scammed",12
578668,Other financial service,"I have recently hired a company who claimed to consolidate my student loans with the Dept. of Education using program called "" Obama Student Loan Forgiveness ''. I know I could have done it directly with the dept of education, but since I work very hard I thought I would not have the time to do this.They made me sign a contract, which seems to be "" irrevocable '' and made me liable to pay them {$1400.00} over the course of 3 years to keep renewing my consolidation applications. First problem I had with them is that they made many mistakes on my case and I had to keep calling to correct, such as personal info. Next, they promised I would be paying as low as {$36.00} a month for my loans, which was later confirmed as wrong by the Dept of Education. Next, they promised that all the debt will be settled in less than 20 years, which is NOT what the dept of Education has as true. So far they have taken about {$250.00} dollars from my checking account. Every time I tried to call them to express dissatisfaction with their services, I receive rude, angry and demeaning attitude from the representatives working for this company. I have put a stop in the payments and wish to not continue being taken advantage of by them any longer. Please help!!!!",12
578815,Other financial service,"HELLO, Re : Account # XXXX I have called asked you people over 15 times to change my DUE DATE and you still have not done it propery! YOu keep sending me emails telling me I am past due. What till it take for your incompetence to be corrected? 
I really regret ever getting into bed with you. And I can not wait to pay you off in full, so I do n't ever have to deal with you again. It was a mistake and I will NEVER do business with Conns! 
CHANGE MY DUE DATE TO THE XXXX of each month immediately!",12
578841,Other financial service,my account on social security was changed to Wells Fargo account for my XXXX check to go into called Wells Fargo get run around called social security sill run around my check hs not been found as of today XX/XX/2017 this is second check XX/XX/2017 XXXX took all my money from check and returned XXXX illegal gar need my check what all my money return enclosed is letter from the Treasury,12
578914,Other financial service,"I 'd like your intervention in getting the cancellation response from the following company : American Consumer Credit Counseling XXXX Inc. 
XXXX XXXX, MA XXXX Client Reference # XXXX ; XXXX I had previously contacted this company for credit counseling. The process was scheduled to start on XX/XX/2017 with an initial amount of {$980.00} to be drafted to my Bank account on or about XX/XX/2017. In the meantime, I decided to cancel the arrangement, and I notified this company several times through email notifications. I also tried to contact the company by phone, but they 're not reachable ; and nobody contacted me after leaving numerous voicemail messages. The company needs to send me a confimation letter stating that proposed contract is cancelled and they would make no withdrawals from my bank account.",12
579768,Other financial service,"I saw an ad on Facebook that a friend posted saying this company could help reduce my student loans and after I paid monthly payments for 30 months my loans would be forgiven. I signed up. For the first 3 months I paid {$150.00} and then after that I paid XXXX a month. I had to renew 2 times so I could still be enrolled in the program. I got a call from my loan provider that I was behind and we need to solve this, I said no I 'm in a repayment plan through this other company each month I pay comes out automatically through my checking account. The lady from the loan company said no you have n't paid since last XX/XX/XXXX. I said where has my monthly payment been going and she said not to your current student loans. She said to call the so called company and have them stop payments or call my credit union. I did call both places. If my loan company had n't called me I would still be paying and my loans would stay and the same amount forever. I 'm glad that I answered that call. Documents I have attached are the contract I had to sign and complete before I could get help, and transactions saying I had paid but does n't say what it was paid to. Also is an email I get from payment company every month.",12
580509,Other financial service,"My payroll check was stolen and cashed by a third party at Wells Fargo. The individual who stole the check signed the check over to themselves, forged my signature, and then had another individual with a Wells Fargo account deposit and cash the check into their personal account. Wells Fargo should have never cashed that check since they did not have me present nor seen my identification in order to confirm if the signed over check was fraudulent or not. I have worked for financial institutions and know policies and procedures and Wells Fargo is in violation of not following proper protocol with regards to cashing a check. That was my payroll check that was stolen.",12
580987,Other financial service,"We signed up for ClearOne Advantage to handle our debt situation. While with our other accounts we had been satisfied, our major account is when caused me to investigate further and realize that this company used a number of shady practices. 

XX/XX/XXXX, I began to receive calls and emails from ClearOne saying they had come to a settlement agreement with XXXX XXXX on a credit card, from {$23000.00} down to about {$9500.00}, in payments over a couple of years. While I was glad for a possible settlement, I was due to receive a sizable bonus XX/XX/XXXX and wanted to pay it off all at once, knowing a lump sum payment would result in an even lower settlement. I expressed this interest and set up a special draft for {$9000.00} XX/XX/XXXX. A few days later I began to receive calls notifying me that a settlement for {$8300.00} had been reached, but again spreading the payments out over a number of months, the first being {$10.00} followed by significantly higher payments the remaining months. I was told that this would be the best settlement, and that with a lump sum XXXX XXXX would actually want more money. ( This was later found by myself to be a lie ). This is when what only be described as harassment began. My wife began to receive numerous phone calls and emails every day urging us to accept the offer. While we were still hesitant and wanted to call XXXX XXXX to ask about a lump sum ourselves, due to the near constant stream of calls, emails and text messages we went ahead and accepted, with the full intention of calling XXXX XXXX ourselves and settling in a lump sum. What we were not told at the time was that by accepting this settlement we were also accepting the ClearOne Advantage fee, which was XXXX % of the ORIGINAL debt, to the amount of {$5800.00}. This, by their contract, is "" locked in '' when the first payment is made ( which now shows me why the {$10.00} initial payment was made so promptly ). 

This was all discovered by me after negotiating with XXXX XXXX for a significantly lower lump sum payment of {$7600.00}. 

So, in the end I have XXXX issues : The harassment to accept the settlement I asked for a lump sum settlement for this particular account, and made funds available to do so. I was told this was not possible - this was a lie. 
When accepting the settlements, the fact that this would also accept the fees with ClearOne, with the amount of said fees should be part of the settlement agreement. So instead of the agreement simply showing the {$8300.00}, it should explain that it would also result in the {$5800.00} fee, to a total of {$14000.00}.",12
581435,Other financial service,Everytime I try to cash my paycheck at XXXX or any other check cashing service in denied due to a company named Certegy. I do n't understand why everytime I call them they can never give me a reason why they deny me. This is not fair and a paycheck is a valid check! I have provided this company my id and asked for a copy of my file but nothing explains why they have me red flagged,12
582521,Other financial service,"Financial aid Services was the company that processed my student loans. They told me to give them all my information and they would send my loans to be consolidated and then would process forgiving a large portion because I was unemployed at the time. They did n't do any of that. Everything was done through the phone and they tooknow my social security, my drivers licence, date of birth and my bank account number and wanted my immediate signature to process some information. I was directed to a website so I do n't even have anot email. All that I do have is that if the processing did n't go through and I did n't receive XXXX welcome packet in the mail, to contact XXXX at XXXX. I later started receiving automatic deductions from my bank account that I thought were paying off my student loans. The payments were to "" Special Financing Company LLC ''. I only found out it was fraud months later because myou Fed loans bill came and my balance is much higher than it was supposed to be. I was unemployed and totally depressed. How do they do this to so many people and sleep at night?",12
513859,Bank account or service,"Bank accounts  ( CD & Money Markets ) w as opened by single account owner with    XXXX   XXXX  .   XXXX   XXXX   closed. The bank accounts wound up with   XXXX   XXXX  , and now with U.S.  Bank. Somehow during this time, an additional name was added to account, without original owner knowing or authorizatio n. U.S. Bank r efuses to correct error and refuses to produce the SIGNATURE CARDS. We have been trying to get cooperation fr om U.S. Bank for over six ( 6 ) months. We have contacted their Executive Offices and spoken to several persons in Fraud Department and Senior Banker a  t (   XXXX   XXXX   XXXX . Finally,  one person to ld me to contact the  XXXX   XXXX  branc h manager named xxxx,  in  XXXX  and that is where the signature cards are located. ( I have never previously conducted any business in this branch. ) Several calls were made, messages left, and could not get a call back response. Finally spoke to  Assistant Branch Manager who told me to come into bank. She took my personal and all contact information  and promised to get back to me. She did not. Then she was getting information from  Corporate Office  and they would send letter directly. Allotted time passed without any response. She became increasingly more hostile with each additional phone call. She finally said they do not have to give any information or put anything in writing. Later, I went to another branch, a suburban branch. Spoke to the branch  manager, w ho listened, then said she would followup and get back in touch the next week. After not hearing back, I called, but was told she was busy. Left a message. After no call back and it was almost at the end of the business day, I contacted her. She said was waiting for information back from another source and In a very unfriendly voice stated she would contact me in  two ( 2 ) days. Time pas sed without contact. I called again, left message. Called again and she had someone tell me she no information for me.   With each contact person that I have spoken to over the las t six months, I told them there is a legal issue and the information is needed. Also, that I NEVER authorized anyone else to be on my accounts. They will not own up to AND refuses to correct the bank errors! However, they have given out incorrect information, which has caused a  XXXX  legal issue, currently in court.",9
513902,Bank account or service,I opened the  KeyBank  account back in  XXXX   XXXX    XXXX   with the sign up bonus promotion of {$300.00}. I met all the criteria for the bonus but has never received it. I then contacte d KeyBank and found out that the promotion code I gave to the clerk was never submitted to the headquarter. I spent another 2 months to resolve the issue myself but it appeared KeyBank is delaying the process until I give up.,9
513926,Bank account or service,"I used Ba nk of America '  s online Bill Pay function to send two pay ments to my other financial institution ;  XXXX  for {$75.00} for a credit card payment and  XXXX  for {$78.00} to cover my auto loan on  XXXX / XXXX /  XXXX  . The other financial institution rejected those payments on  XXXX / XXXX /  XXXX   because they said the account numbers did not match what they had on record. The processing time on their end to send back to B of A was 2 days, which means B of A would have received the rejected funds on  XXXX / XXXX /  XXXX  . B of A has refused to issue my account a refund for the total of the payments and denied that the payments were not received by the other financial institution until I had a  XXXX  telephone conversation with my other bank and a B of A representative. They still refuse to refund my money and have no explanation as to why or where my money is.",9
513939,Bank account or service,"In  XXXX   XXXX , I opened a bank account  with BMO Harris  Bank in which I would earn a {$300.00} bonus after completing  XXXX  direct deposits. My  XXXX  direct deposit was completed on  XXXX   XXXX ,  XXXX . It is more than 100 days since completing the requirement and I still have not received my {$300.00} bonus.",9
